id;labels
113948;Zooming In With Full Hand
70077;Swiping Right
35925;Thumb Up
27689;Swiping Left
61471;Swiping Right
50562;No gesture
4847;Thumb Down
64708;Zooming Out With Full Hand
87950;Thumb Up
111374;Swiping Left
3202;Swiping Right
16067;Swiping Right
100548;Thumb Down
143234;No gesture
108979;Zooming Out With Full Hand
24939;Zooming Out With Full Hand
55030;Thumb Up
11368;Zooming Out With Full Hand
143568;Zooming In With Full Hand
39960;No gesture
60509;Swiping Right
58213;Thumb Down
4694;No gesture
69305;Zooming Out With Full Hand
57476;Zooming Out With Full Hand
73350;Swiping Right
102029;No gesture
80017;No gesture
24108;Swiping Left
73139;Zooming In With Full Hand
10844;Swiping Left
29445;Zooming In With Full Hand
114744;Thumb Up
70568;Zooming Out With Full Hand
67888;Zooming In With Full Hand
18061;Thumb Up
106022;Swiping Right
9618;Zooming In With Full Hand
47146;No gesture
82176;Zooming In With Full Hand
65777;Swiping Left
28082;Swiping Left
28736;Swiping Left
10029;Thumb Up
96855;Thumb Up
138375;Zooming Out With Full Hand
5434;Zooming In With Full Hand
57049;Zooming Out With Full Hand
142196;No gesture
108169;Swiping Right
13249;No gesture
95487;Thumb Down
33581;No gesture
46231;Zooming In With Full Hand
112907;Swiping Right
119722;Thumb Up
86853;Zooming In With Full Hand
104271;No gesture
81234;Thumb Up
143089;Swiping Right
134610;Zooming Out With Full Hand
81945;Zooming Out With Full Hand
83084;Swiping Left
117365;Thumb Up
77840;Zooming Out With Full Hand
24327;No gesture
50438;Thumb Down
139100;No gesture
15472;Thumb Down
13724;Thumb Up
36112;Zooming In With Full Hand
81480;Zooming In With Full Hand
28819;Zooming Out With Full Hand
82590;Swiping Left
86212;Zooming Out With Full Hand
111569;Thumb Up
116302;Zooming In With Full Hand
143480;No gesture
53193;Thumb Up
29474;Thumb Down
103940;Swiping Left
112317;No gesture
85762;Zooming Out With Full Hand
25602;Thumb Up
56405;Swiping Right
117670;Zooming In With Full Hand
135396;Zooming In With Full Hand
20028;Swiping Right
134768;Thumb Up
118170;No gesture
51944;No gesture
46001;Zooming In With Full Hand
51073;Thumb Up
86779;Zooming Out With Full Hand
76768;Zooming In With Full Hand
4074;Zooming In With Full Hand
147537;Swiping Right
143819;Thumb Down
134521;Swiping Left
43253;Swiping Left
21223;Swiping Right
75286;Thumb Up
79655;Swiping Right
37563;Thumb Up
107734;Swiping Right
81461;Thumb Up
127916;Swiping Right
34355;Swiping Right
67642;No gesture
129730;Thumb Up
7410;Zooming Out With Full Hand
98014;Swiping Left
57835;No gesture
4112;Zooming Out With Full Hand
21629;Thumb Down
59200;Thumb Up
93404;Zooming Out With Full Hand
116209;Swiping Left
16307;Zooming Out With Full Hand
138167;No gesture
88639;Thumb Up
7068;Thumb Down
55062;Zooming In With Full Hand
93060;Zooming Out With Full Hand
61606;Thumb Down
136773;Zooming In With Full Hand
83507;Swiping Right
60069;Zooming In With Full Hand
143010;Swiping Left
17837;Swiping Left
110226;Zooming In With Full Hand
79763;Swiping Left
127487;Swiping Left
103231;Thumb Down
136735;No gesture
47710;Swiping Left
86487;Zooming Out With Full Hand
98453;Thumb Up
95814;Swiping Right
136980;Thumb Down
103101;Swiping Right
105321;Zooming In With Full Hand
61577;Zooming Out With Full Hand
65045;Thumb Down
133068;Zooming In With Full Hand
12614;Thumb Up
83414;No gesture
101246;Thumb Up
58549;Thumb Down
63173;Zooming In With Full Hand
115750;Zooming In With Full Hand
83076;Zooming Out With Full Hand
116758;Zooming In With Full Hand
98651;Zooming In With Full Hand
135196;Thumb Down
69279;Thumb Down
56735;Zooming Out With Full Hand
101245;No gesture
108289;Zooming Out With Full Hand
107443;Thumb Up
72773;Swiping Left
37797;Swiping Left
139171;Zooming Out With Full Hand
35325;No gesture
94393;Zooming Out With Full Hand
101378;No gesture
11469;Thumb Up
16958;No gesture
81010;Zooming In With Full Hand
129004;Swiping Right
50798;No gesture
97854;Thumb Down
122040;Swiping Right
114070;Swiping Left
38182;Swiping Right
8117;Thumb Down
127287;Thumb Up
17295;Zooming In With Full Hand
99755;Zooming In With Full Hand
106516;No gesture
20915;No gesture
94694;Thumb Down
136587;Zooming In With Full Hand
77013;Zooming Out With Full Hand
43572;No gesture
69263;Thumb Up
57046;Swiping Left
89174;Zooming In With Full Hand
23311;Swiping Left
7754;Swiping Right
54448;Thumb Down
117766;Swiping Left
137471;Zooming In With Full Hand
81965;Thumb Down
45973;Thumb Up
21121;Swiping Right
9;Swiping Right
33995;Thumb Down
21126;Zooming Out With Full Hand
19760;Zooming In With Full Hand
73266;Zooming In With Full Hand
13504;Zooming Out With Full Hand
105048;Thumb Down
80692;Thumb Up
26467;Swiping Left
38737;No gesture
92838;Thumb Down
65948;Swiping Left
67772;Zooming In With Full Hand
143723;Zooming In With Full Hand
22583;Thumb Up
136787;Thumb Up
22665;Swiping Right
20906;Zooming Out With Full Hand
31317;Zooming In With Full Hand
106320;Swiping Left
81080;Swiping Left
32936;Thumb Up
35690;Swiping Left
98619;Swiping Left
132968;Zooming Out With Full Hand
9251;Zooming Out With Full Hand
128800;Thumb Down
114838;Zooming Out With Full Hand
75232;Swiping Left
103492;Swiping Left
98206;Thumb Up
27937;Zooming Out With Full Hand
63065;Zooming In With Full Hand
99224;No gesture
15964;Thumb Down
16447;Zooming In With Full Hand
125623;Zooming In With Full Hand
14686;Zooming Out With Full Hand
3887;Zooming In With Full Hand
50182;Thumb Down
51320;Zooming Out With Full Hand
93957;Swiping Left
119797;Thumb Down
8546;Zooming Out With Full Hand
101657;Swiping Right
141827;No gesture
109037;Thumb Up
15542;Zooming In With Full Hand
90984;Thumb Up
36487;Swiping Left
139599;Thumb Down
145825;Thumb Down
127152;Thumb Down
100267;Swiping Left
77925;Swiping Left
85426;Thumb Down
93611;Zooming In With Full Hand
144495;Swiping Right
76372;No gesture
99406;Thumb Down
125804;Thumb Up
83045;Zooming In With Full Hand
78592;No gesture
135400;Swiping Left
123269;Thumb Down
21045;No gesture
128472;Zooming In With Full Hand
80956;Swiping Left
118581;Swiping Right
78893;Swiping Left
6325;Zooming In With Full Hand
45205;Thumb Down
23955;No gesture
87806;No gesture
4529;Swiping Left
95168;Swiping Right
148001;Swiping Left
49574;No gesture
25724;Zooming Out With Full Hand
146071;No gesture
34165;Swiping Right
103228;Swiping Left
81689;Swiping Left
135664;No gesture
13090;Thumb Down
46659;Swiping Right
69134;No gesture
144293;Thumb Up
128367;Thumb Up
6125;Zooming In With Full Hand
11855;Zooming In With Full Hand
134046;Swiping Left
94401;No gesture
103518;No gesture
86218;Thumb Up
37906;Zooming Out With Full Hand
60370;No gesture
70951;Zooming In With Full Hand
58133;Swiping Left
10247;Thumb Up
19851;Zooming Out With Full Hand
3480;Zooming Out With Full Hand
63886;Thumb Down
42037;Zooming Out With Full Hand
105693;Thumb Down
16590;Swiping Right
139313;Swiping Left
132943;Zooming Out With Full Hand
48475;Swiping Left
141489;Zooming In With Full Hand
5604;Swiping Left
67720;Thumb Down
76684;No gesture
72372;Thumb Down
22689;Swiping Left
69132;Swiping Right
40083;No gesture
89082;Swiping Left
1068;Thumb Down
119451;Thumb Up
56092;Zooming In With Full Hand
90967;Swiping Left
61891;Swiping Left
94522;Zooming In With Full Hand
75953;Zooming In With Full Hand
81079;Zooming Out With Full Hand
32147;Zooming Out With Full Hand
22466;Zooming Out With Full Hand
133962;Thumb Down
113246;Zooming Out With Full Hand
74934;Thumb Down
108936;Swiping Right
110031;Swiping Left
104968;No gesture
92253;No gesture
25358;Thumb Up
76588;Swiping Right
10486;Swiping Right
58328;Zooming In With Full Hand
95816;Zooming Out With Full Hand
2166;Zooming In With Full Hand
46021;Swiping Left
128791;Zooming In With Full Hand
79955;Swiping Right
2420;Swiping Left
126804;Thumb Down
135682;Thumb Down
107345;No gesture
84261;Swiping Right
1286;Swiping Right
141145;Zooming In With Full Hand
123592;Thumb Up
96301;Swiping Right
94612;Zooming Out With Full Hand
35182;Zooming Out With Full Hand
68334;Thumb Up
38401;Swiping Left
55761;No gesture
146244;Thumb Down
53492;Thumb Down
140495;Swiping Right
49080;Swiping Left
58970;Zooming Out With Full Hand
13056;Thumb Up
84166;Swiping Right
147277;No gesture
141614;Thumb Up
95979;Zooming Out With Full Hand
20832;Zooming Out With Full Hand
3323;No gesture
109419;Swiping Left
50269;Zooming In With Full Hand
70475;No gesture
147888;Swiping Left
123575;Zooming Out With Full Hand
2956;No gesture
64854;Thumb Down
143092;Swiping Left
108324;No gesture
45318;Swiping Left
56961;No gesture
28280;Zooming Out With Full Hand
133213;Zooming In With Full Hand
21851;Zooming In With Full Hand
19926;No gesture
109637;Swiping Left
102041;Swiping Left
41247;Zooming In With Full Hand
96116;Zooming In With Full Hand
82656;Thumb Up
90268;No gesture
76715;No gesture
86696;Thumb Down
23476;No gesture
66040;Thumb Down
63874;Thumb Up
87049;Thumb Down
97880;Swiping Right
42501;Zooming In With Full Hand
74590;Swiping Left
6841;Zooming In With Full Hand
78591;Zooming Out With Full Hand
29434;Zooming In With Full Hand
103571;No gesture
131688;Thumb Down
63523;Swiping Left
99089;Zooming In With Full Hand
82584;Zooming In With Full Hand
57179;Zooming Out With Full Hand
20609;Swiping Left
147222;No gesture
129575;Zooming In With Full Hand
145766;No gesture
68673;Thumb Down
145281;Zooming Out With Full Hand
12197;Thumb Down
42597;Zooming In With Full Hand
137140;Zooming In With Full Hand
72562;Swiping Left
139869;Zooming Out With Full Hand
54251;Zooming In With Full Hand
31246;Thumb Down
119696;Swiping Left
103685;Zooming Out With Full Hand
15253;Swiping Right
70822;Thumb Up
22135;Thumb Up
25830;Thumb Down
8717;Swiping Left
95818;Zooming In With Full Hand
74572;No gesture
131261;Swiping Left
132826;No gesture
116644;Zooming In With Full Hand
236;No gesture
28718;Zooming Out With Full Hand
111817;Thumb Down
106822;Thumb Up
119194;Swiping Left
70016;No gesture
130591;Zooming In With Full Hand
143379;Thumb Down
122756;Swiping Left
52787;No gesture
118800;Swiping Left
123501;Thumb Up
135853;Zooming In With Full Hand
50869;No gesture
47886;Zooming In With Full Hand
10601;Thumb Down
42500;Thumb Up
134014;Thumb Up
32580;Thumb Down
18044;Zooming In With Full Hand
4693;Zooming In With Full Hand
1120;Thumb Down
71135;Zooming Out With Full Hand
124689;No gesture
74725;Swiping Left
28457;Thumb Down
29239;Swiping Left
131993;Thumb Down
81561;Thumb Up
32113;No gesture
6783;Thumb Down
107146;Thumb Up
15897;Zooming Out With Full Hand
1474;Swiping Left
33918;Swiping Left
77418;Zooming Out With Full Hand
33451;Zooming Out With Full Hand
106015;Swiping Left
120208;No gesture
74190;Swiping Left
16348;Zooming Out With Full Hand
24078;No gesture
50447;Swiping Right
119794;No gesture
112382;Swiping Right
37511;Swiping Right
62709;Thumb Up
137002;No gesture
93124;Swiping Left
72952;Swiping Left
4616;Zooming In With Full Hand
25001;Swiping Left
138675;Zooming Out With Full Hand
2658;Zooming In With Full Hand
60345;Thumb Down
102816;Swiping Right
7075;Zooming In With Full Hand
100827;Zooming In With Full Hand
13386;Zooming Out With Full Hand
140082;Zooming Out With Full Hand
97528;Thumb Up
146843;Swiping Left
61752;Thumb Up
92152;Swiping Right
14589;Swiping Right
645;Swiping Left
49718;Thumb Up
13336;Thumb Down
95618;Swiping Left
25466;No gesture
97917;Zooming In With Full Hand
41862;Thumb Up
123787;Thumb Up
40313;Swiping Right
66265;Thumb Up
82154;Swiping Left
77920;Zooming Out With Full Hand
75040;Zooming In With Full Hand
25029;Zooming Out With Full Hand
22045;Thumb Up
6631;Thumb Down
108073;Zooming Out With Full Hand
115229;Zooming Out With Full Hand
75930;No gesture
85234;Zooming Out With Full Hand
133207;Zooming In With Full Hand
26453;Thumb Up
105224;Zooming In With Full Hand
42972;Thumb Up
46648;Thumb Down
126537;No gesture
13323;Zooming Out With Full Hand
11842;No gesture
65423;Swiping Right
108654;Swiping Right
104938;No gesture
120392;Zooming In With Full Hand
6643;No gesture
144493;No gesture
106601;Swiping Right
36283;No gesture
59715;No gesture
146480;Thumb Up
53554;Swiping Right
29531;Zooming In With Full Hand
96381;No gesture
32820;Zooming In With Full Hand
2745;Thumb Up
80166;No gesture
145782;Zooming Out With Full Hand
343;Swiping Right
77115;No gesture
84240;Swiping Left
101547;Zooming Out With Full Hand
36703;Thumb Up
145332;Thumb Down
46002;Zooming In With Full Hand
412;No gesture
141573;Zooming In With Full Hand
82907;Thumb Down
21661;Zooming Out With Full Hand
130286;Zooming Out With Full Hand
132997;No gesture
114437;Thumb Up
76059;Thumb Down
62410;No gesture
100271;Swiping Right
39014;No gesture
7412;Zooming In With Full Hand
36663;Swiping Right
26903;Zooming In With Full Hand
19441;Zooming Out With Full Hand
62458;Swiping Right
75114;No gesture
687;Thumb Up
129205;Zooming Out With Full Hand
77282;Swiping Right
46489;No gesture
42877;Zooming In With Full Hand
49302;Thumb Up
123450;Thumb Up
135967;Thumb Down
138225;Zooming Out With Full Hand
21346;Swiping Left
98859;Thumb Up
137923;Zooming In With Full Hand
75817;Zooming Out With Full Hand
147669;Thumb Up
31929;Swiping Right
75073;Thumb Down
44596;Zooming In With Full Hand
87563;Zooming Out With Full Hand
92789;Zooming Out With Full Hand
43608;Swiping Left
10960;Thumb Down
34855;Zooming In With Full Hand
79671;Swiping Right
33659;No gesture
133040;Swiping Right
107135;Thumb Up
369;Swiping Right
145068;Swiping Left
38459;Thumb Down
74679;Zooming Out With Full Hand
41760;Zooming Out With Full Hand
33184;Zooming Out With Full Hand
10324;Zooming Out With Full Hand
48841;Swiping Left
127221;No gesture
22376;Zooming In With Full Hand
130878;Swiping Left
110709;Zooming Out With Full Hand
95189;Thumb Down
108091;Thumb Down
80169;Swiping Right
133344;No gesture
120069;Swiping Right
136058;Zooming Out With Full Hand
112693;Zooming Out With Full Hand
12845;No gesture
17304;Swiping Left
30999;No gesture
52849;Thumb Down
100268;Thumb Down
72734;Zooming Out With Full Hand
41610;Swiping Right
113115;Swiping Right
20338;Zooming In With Full Hand
71395;Swiping Left
18239;Zooming In With Full Hand
38525;No gesture
5150;Swiping Right
42619;No gesture
63841;Thumb Up
37141;Zooming Out With Full Hand
25006;Zooming In With Full Hand
141506;Zooming In With Full Hand
22604;Thumb Up
120649;No gesture
131780;Thumb Down
83606;Zooming In With Full Hand
82990;Thumb Up
91463;Thumb Down
135661;Zooming Out With Full Hand
33788;Thumb Down
58518;Thumb Up
61363;Swiping Right
2455;Swiping Left
58232;Swiping Right
135283;Zooming Out With Full Hand
15171;Zooming Out With Full Hand
117048;Thumb Down
5607;Zooming Out With Full Hand
80407;Swiping Right
117125;Thumb Down
17091;Swiping Left
143058;Swiping Left
41642;Thumb Down
8983;Thumb Up
3743;Zooming Out With Full Hand
135963;Swiping Left
80776;No gesture
86976;Thumb Up
128884;Zooming In With Full Hand
128782;Swiping Left
117020;No gesture
95218;Zooming In With Full Hand
133196;No gesture
105030;Thumb Up
76586;Thumb Down
13031;Zooming Out With Full Hand
106621;No gesture
9693;Zooming Out With Full Hand
1158;No gesture
49265;Zooming In With Full Hand
31134;Zooming Out With Full Hand
2478;Swiping Right
41902;Swiping Left
126851;Swiping Right
113852;Thumb Down
15823;Thumb Down
116620;Thumb Up
5017;Zooming Out With Full Hand
35676;No gesture
129979;Thumb Up
140265;Swiping Left
21644;Zooming In With Full Hand
141275;Swiping Right
24670;Swiping Right
45837;No gesture
114799;Thumb Up
24755;Swiping Left
40516;Thumb Up
42561;Thumb Down
78819;Swiping Left
87699;Zooming Out With Full Hand
109698;Thumb Down
97739;No gesture
129243;Swiping Right
15067;No gesture
22150;Swiping Right
123804;Swiping Right
86414;Zooming Out With Full Hand
51446;Zooming In With Full Hand
31042;Swiping Left
69327;Zooming In With Full Hand
113171;Thumb Down
16311;No gesture
8823;No gesture
58369;Thumb Down
86343;No gesture
54279;Thumb Up
96248;Swiping Right
128334;No gesture
115558;Zooming Out With Full Hand
16305;Thumb Up
62054;Thumb Down
113206;Thumb Up
84528;Swiping Right
84954;No gesture
90384;No gesture
10941;Swiping Left
136145;Swiping Left
105719;Zooming In With Full Hand
121245;Zooming Out With Full Hand
127121;No gesture
90026;No gesture
121350;Zooming In With Full Hand
145673;Swiping Right
36565;Thumb Up
75016;Zooming Out With Full Hand
65656;Zooming Out With Full Hand
99094;Zooming In With Full Hand
127433;Swiping Left
24127;Swiping Left
121545;No gesture
78804;Zooming Out With Full Hand
140168;Thumb Up
94538;Zooming Out With Full Hand
77328;Swiping Right
39420;Zooming In With Full Hand
16175;Thumb Down
133730;Swiping Left
70212;Swiping Left
146432;Zooming In With Full Hand
132639;Thumb Down
22196;No gesture
15808;Swiping Left
91196;Zooming In With Full Hand
61652;Thumb Up
99339;No gesture
33913;Zooming Out With Full Hand
70144;Thumb Up
129724;Zooming In With Full Hand
50299;Swiping Left
135229;Thumb Down
45563;Thumb Down
7793;No gesture
77681;No gesture
90021;No gesture
89002;Thumb Up
92883;Zooming In With Full Hand
131465;Thumb Up
10854;Swiping Left
53738;Thumb Up
67121;Swiping Left
96589;Zooming In With Full Hand
8336;Zooming Out With Full Hand
45305;Swiping Left
140971;Zooming In With Full Hand
49073;Zooming Out With Full Hand
116503;No gesture
47015;Swiping Left
116636;No gesture
8537;Swiping Left
24454;No gesture
134312;Swiping Right
10338;Zooming Out With Full Hand
14497;No gesture
98111;No gesture
106201;Swiping Right
118612;Zooming Out With Full Hand
67769;No gesture
63988;No gesture
28462;Swiping Right
100129;Swiping Left
71423;Swiping Left
61907;Thumb Up
54014;Zooming Out With Full Hand
26521;Zooming In With Full Hand
37778;Swiping Left
89801;Swiping Right
85077;Thumb Down
125051;Thumb Up
23066;Thumb Down
46976;Zooming In With Full Hand
40681;Zooming Out With Full Hand
36970;Swiping Left
759;Thumb Up
112953;Swiping Left
81991;Swiping Right
120627;Thumb Up
